Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change,Return_lag1,Return_lag2,Return_lag3,Return_lag4,Return_lag5,Return_lag6,Return_lag7,Return_lag8,Return_lag9,Return_lag10,Return_lag11,Return_lag12,Return_lag13,Return_lag14,Return_lag15,Return_lag16,Return_lag17,Return_lag18,Return_lag19,Return_lag20,Return_lag21,Return_lag22,Return_lag23,Return_lag24,Return_lag25,Return_lag26,Return_lag27,Return_lag28,Return_lag29,Return_lag30
2020-02-28,216.5196075439453,224.5902081981342,214.88569013763689,218.84671668395276,3364181.0,-0.06619690781758558,240.76676504952567,239.10218593052454,0.03207532371852023,0.026675918738656077,9.704518060497321,2.327109140007451,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535,0.007357941573895355,-0.010152341231299156,-0.008099737569285392,0.03818177220973995,0.01569711150269737
2020-03-02,216.4701232910156,224.4911935922843,214.0439822584788,220.82724677984416,3162614.0,-0.00022854398033989032,235.7588936941964,238.49388631184897,0.02920994889838765,0.02667967473698677,10.447211333805512,4.357123488828563,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535,0.007357941573895355,-0.010152341231299156,-0.008099737569285392,0.03818177220973995
2020-03-03,223.5504302978516,226.42216843038852,217.1137623158536,218.84671138793,2992170.0,0.03270801022881775,231.1046861921038,238.3194122314453,0.03272243164775626,0.027697761382937648,9.308406114534932,-4.703718909921605,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535,0.007357941573895355,-0.010152341231299156,-0.008099737569285392
2020-03-04,218.94577026367188,224.78827895908967,211.4693288886035,223.89705394118485,5216787.0,-0.02059785806739267,227.4053715297154,238.32884434291296,0.030847220447870284,0.026813514147131165,13.318950070486153,4.951283677512976,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535,0.007357941573895355,-0.010152341231299156
2020-03-05,219.5894317626953,224.63974717310012,217.2128216343393,221.5699452396982,3159080.0,0.0029398215743026146,223.9111829485212,238.1543709891183,0.03133838500816304,0.02642214359957604,7.426925538760827,1.9805134770028872,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535,0.007357941573895355
2020-03-06,212.6576232910156,214.63813666275965,205.4782623184435,213.004219175118,4375226.0,-0.03156713151464752,219.94308253696983,237.14053708031065,0.031995183977046315,0.024790969336391886,9.159874344316137,0.34659588410241327,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587,0.016378886788209535
2020-03-09,197.7542724609375,206.46853499347736,195.3281464146926,204.9831498496394,2763988.0,-0.07008143230155128,215.0696084158761,235.40523056756882,0.03752223365371779,0.028599421605955206,11.140388578784751,7.228877388701903,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344,0.0006533356661475587
2020-03-11,193.84274291992188,203.0026171064316,190.3768445790804,195.4766603794144,3763186.0,-0.0197797473214556,211.8300563267299,233.34219578334265,0.03208928822997883,0.028322895043739346,12.625772527351188,1.6339174594925225,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907,0.0034820477160857344
2020-03-12,160.5701141357422,182.10819686106083,158.8866808068213,178.34523357645568,4834390.0,-0.17164753388743004,203.84434073311942,229.45897492908296,0.06610863160545549,0.044595556406415736,23.221516054239544,17.775119440713496,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806,-0.002819388441870907
2020-03-13,147.30068969726562,159.77793063331677,128.48581168551405,144.52796781035218,7463176.0,-0.08263944078198082,192.95152064732142,224.9061526343936,0.05904534301653251,0.046417516190457704,31.29211894780272,-2.7727218869134447,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604,0.010439327916237806
2020-03-16,133.38758850097656,140.91354625678989,127.39653181366566,139.62620938933236,6582749.0,-0.09445374101698678,180.72892325265067,219.48331996372767,0.058216940106771094,0.04798365927040682,13.517014443124225,6.238620888355797,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513,-0.0034438247561635604
2020-03-17,132.10023498535156,141.16109266775655,129.22849665919435,134.37782836995095,6388061.0,-0.00965122415130526,168.23046657017298,213.91666303362166,0.05585143790534495,0.047515178187085776,11.9325960085622,2.2775933845993848,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911,-0.008855305348953513
2020-03-18,128.93141174316406,135.6651599295752,125.86161766452848,134.5758715795244,4255688.0,-0.023988021236592716,156.2695792061942,207.97748166038878,0.05675395072265222,0.04628941115436645,9.803542265046715,5.64445983636034,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148,-0.03726300175370911
2020-03-19,127.64408111572266,131.65462372655205,117.04833756979018,119.82105931987704,5517080.0,-0.009984615929016671,146.25383758544922,202.14911360967727,0.06070012305963232,0.04637403463588594,14.606286156761868,-7.823021795845619,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562,0.020597594185039148
2020-03-20,136.3583221435547,140.2203317045097,127.4460133092032,136.65540212672286,4496351.0,0.06826984025942928,138.04177747453963,196.87953295026506,0.07706853504384038,0.051041181461482406,12.774318395306508,0.2970799831681745,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554,0.04790415069017562
2020-03-23,120.59783935546876,134.66259807700135,117.90458282773275,122.74246743950113,1456143.0,-0.1155813780950874,132.33145250592912,190.644895644415,0.06360832785156015,0.05346246353087269,16.758015249268595,2.1446280840323624,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334,0.0010582424696019554
2020-03-24,130.0242156982422,132.61770825350692,116.10907707712336,124.68758113730476,5125923.0,0.07816372493199197,129.86338479178292,184.6398638770694,0.07323102374358904,0.05775504404059324,16.50863117638356,-5.336634560937426,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536,0.012684964083853334
2020-03-25,131.96934509277344,134.56283776934984,124.68758696961726,125.68508766537418,2771318.0,0.014959747183135974,129.66077859061105,179.26502445765905,0.06470544525804663,0.058472993698282155,9.875250799732584,-6.284257427399254,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538,0.020876806977726536
2020-03-26,139.89947509765625,151.6201084837344,131.71997228937485,134.66259635068516,7980255.0,0.06009069757304619,130.77495574951172,174.30553508940199,0.06819098867148515,0.06133810405821549,19.90013619435956,-5.236878746971087,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564,0.00327198565060538
2020-03-27,127.68009185791016,150.6226083636284,125.93446560204028,145.63510477542877,4378366.0,-0.08734402492372761,130.596195765904,168.93628583635603,0.07711706389129247,0.06280340504122604,24.68814276158811,17.955012917518616,0.06009069757304619,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937,0.01793716790016564
2020-03-30,128.3783416748047,129.47559857262956,120.69758905199048,123.69009125989108,2397592.0,0.00546874463147784,130.70109013148718,164.0081787109375,0.0769637278205963,0.06318400718062571,8.778009520639088,-4.688250414913611,-0.08734402492372761,0.06009069757304619,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387,0.007008437882503937
2020-03-31,137.256103515625,138.1039699850738,129.12646361264447,131.37084020575182,2200227.0,0.06915311200473817,130.8293446132115,160.23372613816034,0.07708836827019493,0.06570681118353702,8.977506372429332,-5.8852633098731815,0.00546874463147784,-0.08734402492372761,0.06009069757304619,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728,0.018691524068500387
2020-04-01,133.61521911621094,138.60272274295008,131.47059864497436,138.60272274295008,1997603.0,-0.02652621126607746,132.6889702933175,156.2882545107887,0.059488759689071746,0.06557516180699746,7.132124097975719,4.987503626739141,0.06915311200473817,0.00546874463147784,-0.08734402492372761,0.06009069757304619,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218,-0.014249360377725728
2020-04-03,128.72747802734375,134.26361037141123,127.68009916971144,133.66510381829164,1761897.0,-0.036580721277088224,132.50372205461775,151.7728758312407,0.05525309518706292,0.06449435442951898,6.5835112016997925,4.937625790947891,-0.02652621126607746,0.06915311200473817,0.00546874463147784,-0.08734402492372761,0.06009069757304619,0.014959747183135974,0.07816372493199197,-0.1155813780950874,0.06826984025942928,-0.009984615929016671,-0.023988021236592716,-0.00965122415130526,-0.09445374101698678,-0.08263944078198082,-0.17164753388743004,-0.0197797473214556,-0.07008143230155128,-0.03156713151464752,0.0029398215743026146,-0.02059785806739267,0.03270801022881775,-0.00022854398033989032,-0.06619690781758558,-0.03562608966723846,-0.01481026078626213,-0.003235655617404687,-0.0440749427132382,0.018306951419492234,0.01824028667949351,-0.012079253248796218
